OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,Input_Channel,Output_Channel,Kernel_Szie,Input_Size,Stride,Padding
conv,1.1691413323084514,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,43.2,5.4,54,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",54,716,20,3,25,1,1
conv,0.5250133275985718,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0.4,0.05,2,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",1,1234,46,3,15,1,1
conv,0.7634133299191793,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1,6.6,0.825,6,11,1,256,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1",26,296,1377,3,5,1,1
conv,0.8184106548627218,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,90.0,11.25,25,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",27,622,85,3,18,1,1
conv,0.2682346701622009,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,2.6,0.325,26,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",2,67,389,3,8,1,1
conv,0.7767146627108256,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,151.2,18.9,6,7,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",43,266,892,3,7,1,1
conv,1.2327253421147664,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,12.6,6.3,2,7,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",25,1001,448,3,7,1,1
conv,1.2961920102437336,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,384.0,96.0,320,24,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",40,11,1496,3,32,1,1
conv,0.6770133376121521,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,14.4,1.8,72,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",12,959,181,3,14,1,1
conv,0.35015466809272766,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,21.6,2.7,36,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",18,153,46,3,21,1,1
conv,1.6946453253428142,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,10.8,5.4,2,6,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",21,1666,383,3,8,1,1
conv,1.6018239657084148,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,86.4,10.8,8,3,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",52,1348,376,3,5,1,1
conv,1.0286933183670044,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,219.7,54.925,169,26,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",54,15,1618,3,20,1,1
conv,0.5927786628405253,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,3.2,0.4,1,8,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",1,1558,7,3,57,1,1
conv,2.056842645009359,Tesla V100-PCIE-32GB,p2.1.0,8902,"void explicit_convolve_sgemm<float, int, 128, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, bool, float const*, float const*)",8.0,4.0,10,32,1,8,8,1,cu121,";void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnconvolutionstruct, cudnntensorstruct, float const*, float*);void explicit_convolve_sgemm<float, int, 128, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, bool, float const*, float const*)",12,1956,1016,3,5,1,1
conv,1.0590506394704182,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,46.8,5.85,234,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",26,616,278,3,16,1,1
conv,0.26738134026527405,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,28.8,3.6,1,24,12,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",1,10,9,3,191,1,1
conv,0.6381119887034098,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,48.6,24.3,27,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",48,172,67,3,24,1,1
conv,2.500703970591227,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,165.2,20.65,59,7,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",59,464,27,3,51,1,1
conv,1.0938773155212402,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,31.5,15.75,5,7,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",19,617,432,3,12,1,1
conv,2.9791573683420816,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,28.8,14.4,4,8,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",55,1798,498,3,5,1,1
conv,2.6523307164510093,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,61.2,30.6,4,17,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",62,852,1041,3,6,1,1
conv,1.499509294827779,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,360.8,45.1,451,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",41,116,328,3,29,1,1
conv,2.421173334121704,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,32.4,16.2,4,9,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",55,1217,555,3,7,1,1
conv,3.351605256398519,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,9.6,2.4,12,16,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",61,1191,992,3,5,1,1
conv,0.5134933193524679,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,43.2,5.4,72,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",3,177,766,3,19,1,1
conv,0.40959999958674115,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,81.6,10.2,102,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",6,49,524,3,31,1,1
conv,0.7356799840927124,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,19.2,2.4,192,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",6,601,1017,3,6,1,1
conv,0.28433067599932355,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,12.0,1.5,20,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",1,76,631,3,20,1,1
conv,0.44807466864585876,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1,90.625,45.3125,125,29,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1",9,8,928,3,42,1,1
conv,3.062922716140747,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,48.6,24.3,3,18,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",48,935,1135,3,6,1,1
conv,0.309717337290446,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,4.0,0.5,20,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",20,297,14,3,15,1,1
conv,0.38330666224161786,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,28.8,3.6,8,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",52,321,82,3,7,1,1
conv,1.7642560005187988,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,99.9,49.95,37,3,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",36,384,191,3,25,1,1
conv,1.2377279996871948,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,16.4,2.05,164,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",4,1173,1290,3,5,1,1
conv,3.1849812666575112,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,219.6,27.45,122,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",61,465,34,3,48,1,1
conv,1.4967466592788696,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,460.8,57.6,64,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",30,283,200,3,30,1,1
conv,0.4012480080127716,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_128x32_nn,7.2,0.9,2,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x32_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",4,879,30,3,9,1,1
conv,0.5679893294970194,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1,68.0,34.0,544,5,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1",23,17,133,3,55,1,1
conv,1.873696009318034,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,72.9,36.45,27,3,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",38,600,181,3,21,1,1
conv,4.184223969777425,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1,876.2,438.1,2696,13,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1",63,18,416,3,74,1,1
conv,2.2160747051239014,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,32.8,4.1,41,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",41,1826,6,3,30,1,1
conv,0.30564266443252563,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,10.25,2.5625,41,5,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",31,18,288,3,13,1,1
conv,1.8558613061904907,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_sliced1x2_ldg4_relu_exp_small_nhwc_tn_v1,6.5,0.8125,5,13,1,256,1,1,cu121,";void cudnn::ops::nchwtonhwckernel<float, float, float, false, true, (cudnnkerneldatatype_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*);void cudnn::ops::nchwtonhwckernel<float, float, float, false, true, (cudnnkerneldatatype_t)0>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*);void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_sliced1x2_ldg4_relu_exp_small_nhwc_tn_v1;void cudnn::ops::nhwctonchwkernel<float, float, float, true, false, (cudnnkerneldatatype_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)",17,1624,808,3,6,1,1
conv,0.886080006758372,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,6.3,3.15,7,1,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",16,1848,24,3,17,1,1
conv,0.3567466636498769,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,13.65,3.4125,13,21,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",13,28,1343,3,11,1,1
conv,1.4777493079503377,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,223.2,111.6,8,31,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",32,113,1926,3,13,1,1
conv,0.35284266869227093,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,39.0,4.875,26,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",13,85,63,3,33,1,1
conv,1.0700160264968872,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,12.6,6.3,7,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",13,1291,108,3,19,1,1
conv,1.0256319840749104,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,12.6,1.575,21,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",21,1812,20,3,22,1,1
conv,0.41864533225695294,Tesla V100-PCIE-32GB,p2.1.0,8902,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",8.2,4.1,8,41,1,8,8,1,cu121,";void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",9,174,1283,3,5,1,1
conv,0.9378026723861694,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,531.0,66.375,295,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",59,34,138,3,48,1,1
conv,1.915893316268921,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,276.0,34.5,23,15,8,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",23,198,18,3,119,1,1
conv,3.192842642466227,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,2822.4,352.8,392,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",61,66,246,3,53,1,1
conv,3.053450663884481,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1,15.0,1.875,10,15,1,256,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1",47,828,1834,3,5,1,1
