OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,Input_Channel,Output_Channel,Kernel_Szie,Input_Size,Stride,Padding
conv,0.33316266536712646,NVIDIA A100 80GB PCIe,p2.1.0,8902,"void precomputed_convolve_sgemm<float, 1024, 5, 5, 4, 3, 3, 1, false>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, bool, float const*, float const*, int*)",3.1296296,1.5648148,13,13,1,8,8,1,cu121,";void cudnn::cnn::kern_precompute_indices<false>(int*, int, int, int, int, int);void precomputed_convolve_sgemm<float, 1024, 5, 5, 4, 3, 3, 1, false>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, bool, float const*, float const*, int*);void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int);void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int);void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int);void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",4,226,412,3,12,1,1
conv,0.7376213272412618,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,8.0,1.0,3,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",31,2029,71,3,11,1,1
conv,0.2555839916070302,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,4.814815,0.6018519,65,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",5,482,415,3,8,1,1
conv,1.0780266523361206,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,16.0,2.0,2,3,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",10,1696,324,3,9,1,1
conv,0.7107200026512146,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1,380.33334,95.083336,1467,7,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1",10,4,431,3,137,1,1
conv,2.242293357849121,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,162.66667,20.333334,61,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",51,320,84,3,41,1,1
conv,0.44869333505630493,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_gcgemm_32x32_tn,2.6666667,1.3333334,1,1,144,64,1,1,cu121,";void flip_filter<float, float>(float*, float const*, int, int, int, int);void fft2d_r2c_16x16<float>(float2*, float const*, int, int, int, int, int, int, int, int);void fft2d_r2c_16x16<float>(float2*, float const*, int, int, int, int, int, int, int, int);ampere_gcgemm_32x32_tn;void fft2d_c2r_16x16<float, false>(float*, float2*, int, int, int, int, int, int, int, int, int, int, float, float, int, float*, float*)",14,1440,24,3,6,1,1
conv,1.2158613602320354,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x64_relu_xregs_large_nn_v1,57.925926,14.481482,68,23,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x64_relu_xregs_large_nn_v1",30,64,1420,3,17,1,1
conv,0.5475306709607443,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,21.333334,2.6666667,1,8,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",18,428,1019,3,7,1,1
conv,1.986624002456665,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,844.44446,105.55556,57,20,10,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",57,51,20,3,155,1,1
conv,0.6967573364575704,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,160.0,20.0,4,15,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",24,79,1873,3,13,1,1
conv,0.8112533489863077,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1,181.33333,45.333332,2448,2,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1",10,12,109,3,177,1,1
conv,2.3353706995646157,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_gcgemm_64x64_nt,120.888885,15.111111,3,1,544,256,1,1,cu121,";void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);ampere_gcgemm_64x64_nt;void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)",63,534,139,3,27,1,1
conv,1.1574293375015259,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,64.0,8.0,2,12,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",57,415,1534,3,8,1,1
conv,0.8563626607259115,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,253.33333,31.666666,19,5,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",35,57,547,3,26,1,1
conv,2.529973268508911,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x32_relu_small_nn_v1,193.42592,96.71296,2089,5,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x32_relu_small_nn_v1",33,40,129,3,90,1,1
conv,4.118911902109782,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_gcgemm_64x64_nt,40.296295,5.037037,1,1,544,256,1,1,cu121,";void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);ampere_gcgemm_64x64_nt;void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int);void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);ampere_gcgemm_64x64_nt;void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int);void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);ampere_gcgemm_64x64_nt;void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int);void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int);ampere_gcgemm_64x64_nt;void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)",60,720,17,3,56,1,1
conv,1.3606719573338826,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,455.1111,56.88889,48,16,8,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",48,67,15,3,121,1,1
conv,0.20377599696318308,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile442t_nt_v1,2.9629629,0.37037036,5,2,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile442t_nt_v1",4,332,145,3,14,1,1
conv,0.659711996714274,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,112.0,14.0,3,14,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",20,118,1682,3,12,1,1
conv,1.1353813409805298,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,10.37037,1.2962962,70,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",14,1831,145,3,14,1,1
conv,0.5687466462453207,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,7.7777777,0.9722222,105,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",35,1597,78,3,8,1,1
conv,0.48530133565266925,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1.4814814,0.18518518,10,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",10,1329,25,3,16,1,1
conv,1.817855993906657,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,53.333332,6.6666665,4,5,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",42,867,607,3,10,1,1
conv,0.4022506574789683,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,16.0,2.0,2,3,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",13,480,306,3,13,1,1
conv,0.6858560045560201,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,21.333334,2.6666667,4,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",30,633,238,3,14,1,1
conv,0.14522666732470194,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x64_relu_xregs_large_nn_v1,11.407408,2.851852,11,28,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x64_relu_xregs_large_nn_v1",27,7,1750,3,7,1,1
conv,0.33719467123349506,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,5.3333335,0.6666667,2,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",40,715,69,3,7,1,1
conv,0.3097920020421346,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,14.444445,1.8055556,195,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",39,349,141,3,6,1,1
conv,0.48767999807993573,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,96.0,12.0,4,9,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",24,82,1031,3,15,1,1
conv,0.804202675819397,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,112.0,14.0,3,14,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",18,158,1695,3,11,1,1
conv,0.23179733753204346,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,8.0,1.0,1,3,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",18,311,307,3,7,1,1
conv,0.19814399878184,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,8.0,1.0,3,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",26,238,77,3,12,1,1
conv,1.6174613237380981,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1,832.7407,208.18518,1606,14,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_ampere_scudnn_128x64_relu_medium_nn_v1",19,5,856,3,104,1,1
conv,0.2863573332627614,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,2.6666667,0.33333334,1,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",28,583,55,3,8,1,1
conv,0.4105280041694641,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,18.666666,2.3333333,9,7,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",9,360,6,3,55,1,1
conv,0.19751466810703278,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,14.222222,1.7777778,24,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",8,146,88,3,31,1,1
conv,0.20350933571656546,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,106.666664,13.333333,180,4,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",15,15,383,3,25,1,1
conv,0.44727466503779095,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile442t_nt_v1,13.481482,1.6851852,2,7,13,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile442t_nt_v1",8,585,30,3,50,1,1
conv,0.16409599781036377,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,8.0,1.0,6,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",2,178,87,3,42,1,1
conv,1.2245440085728962,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,21.333334,2.6666667,4,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",44,1292,247,3,10,1,1
conv,0.5640640060106913,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,133.33333,16.666666,5,10,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",49,71,1215,3,11,1,1
conv,1.6880746682484944,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,26.666666,3.3333333,5,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",49,1407,185,3,11,1,1
conv,0.7557226618131002,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,104.0,13.0,13,3,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",49,145,353,3,20,1,1
conv,1.955135981241862,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,21.333334,2.6666667,8,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",59,2032,71,3,16,1,1
conv,1.1352533499399822,NVIDIA A100 80GB PCIe,p2.1.0,8902,cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,14.666667,1.8333334,99,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",33,1837,67,3,13,1,1
conv,0.8568533261617025,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,261.33334,32.666668,14,7,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",41,49,882,3,23,1,1
conv,0.2505066742499669,NVIDIA A100 80GB PCIe,p2.1.0,8902,ampere_sgemm_128x128_nn,5.3333335,0.6666667,1,2,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);ampere_sgemm_128x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",19,405,189,3,7,1,1
