OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,551.9967854817709,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,79.8,39.9,114,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,401,57431,7240
linear,264.3942159016927,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,285.6,35.7,238,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,384,50124,7613
linear,342.7872721354167,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,61.0,30.5,122,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,270,50178,7808
linear,232.71248372395834,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,51.1,25.55,73,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,416,42710,4627
linear,155.38023885091147,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,268.8,33.6,168,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,484,33530,5349
linear,368.0352376302083,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,79.8,39.9,114,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,430,39467,7258
linear,191.24566650390625,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,264.0,33.0,220,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,329,43242,7009
linear,2.307925303777059,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,3,12,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,761,14855,141
linear,0.8000426689783732,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.2,3.15,1,21,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,641,8198,114
linear,2.8004372914632163,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,50.4,6.3,9,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,785,14748,257
linear,1.6022506554921467,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,4,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,746,8866,224
linear,3.2078932921091714,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,4,11,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,653,12428,203
linear,2.292896032333374,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.2,6.4,8,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1004,10672,228
linear,1.4389866987864177,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.0,4.75,1,19,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,582,15154,12
linear,1.194826642672221,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.0,3.0,3,10,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,577,9654,154
linear,1.1644586324691772,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.0,4.75,1,19,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,588,11706,58
linear,1.54366934299469,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.8,3.6,1,24,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,767,14054,84
linear,1.6489280064900715,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,1,12,6,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,722,14867,56
linear,1.9450666507085164,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,4,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,751,11688,244
linear,1.3307733138402302,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,3,15,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,930,8199,175
linear,1.1739413340886433,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,1,11,15,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,704,12266,23
linear,1.478442629178365,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.8,3.9,1,13,6,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,773,13455,49
linear,2.940661350886027,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,57.6,7.2,9,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,923,13639,268
linear,2.6410559813181558,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.4,7.8,13,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,682,14096,399
linear,4.328245321909587,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,61.6,7.7,11,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,822,16312,331
linear,2.2844693660736084,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.0,7.0,10,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,781,10233,306
linear,3.200906674067179,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,57.6,7.2,9,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,952,13401,273
linear,2.7624213695526123,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.4,7.8,13,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,710,12930,397
linear,3.4314987659454346,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.0,7.5,15,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,541,15015,462
linear,3.446474631627401,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,16,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,577,15894,504
linear,2.338165283203125,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,52.0,6.5,13,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,579,10270,389
linear,1.9664106766382854,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.0,7.5,15,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,555,8239,462
linear,2.3329919974009194,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,10,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,985,10576,306
linear,4.2056318918863935,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.8,10.4,8,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,791,9497,483
linear,3.303584019343058,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.0,7.0,10,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,790,14971,310
linear,3.2275412877400718,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,52.8,6.6,11,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,744,13541,351
linear,6.841791947682698,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.0,10.5,7,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,916,14362,392
linear,7.815232117970784,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,92.8,11.6,29,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,945,12272,918
linear,9.631114641825357,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,92.8,11.6,29,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,963,13298,903
linear,11.289173126220703,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.2,9.1,14,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,832,9672,848
linear,7.221216042836507,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,75.6,9.45,27,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,861,12472,834
linear,3.422293265660604,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,10,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,563,10005,640
linear,4.654133478800456,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.8,9.9,9,11,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,651,11151,572
linear,7.680010636647542,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.8,9.6,24,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1002,14112,765
linear,6.002613385518392,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,89.6,11.2,28,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,903,8921,872
linear,4.338602701822917,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,64.0,8.0,32,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,629,9346,998
linear,8.68507750829061,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,9,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,593,15114,576
linear,14.800725301106771,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,12,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,745,14662,725
linear,6.940981388092041,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,12,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,944,13343,767
linear,6.436181545257568,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.0,15.0,10,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,933,10253,615
linear,14.871658643086752,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.2,9.1,14,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,779,13561,894
linear,10.454506874084473,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,16,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,570,14402,1010
linear,5.182144006093343,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.6,15.3,17,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,520,8998,1075
linear,20.93158467610677,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,33.8,16.9,26,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,821,10419,1636
linear,8.630474726359049,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.4,11.7,18,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,769,11124,1121
linear,42.5558827718099,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,37.7,18.85,29,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,813,14358,1793
linear,43.667413075764976,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,39.0,19.5,30,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,793,15318,1908
linear,19.76809565226237,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,18,16,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1022,14917,1127
linear,33.7650032043457,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,137.2,17.15,49,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,847,15333,1561
linear,8.89635181427002,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.6,14.3,26,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,678,8428,1661
linear,40.282580057779946,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,156.8,19.6,56,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,835,15133,1770
linear,47.600991566975914,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,43.2,21.6,27,16,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1014,15452,1721
linear,17.86849085489909,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.4,11.7,26,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,542,15575,1656
linear,19.853578567504883,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,126.0,15.75,45,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,839,11809,1418
linear,9.669386545817057,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.9,9.45,21,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,542,15158,1292
linear,32.62923685709635,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.0,15.0,25,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,761,14247,1553
linear,22.95425033569336,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.5,15.75,21,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,927,14439,1292
linear,75.43414306640625,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,59.4,29.7,54,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,701,15053,3427
linear,27.079872131347656,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,50.7,25.35,39,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,809,9080,2493
linear,104.0884272257487,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,82.5,41.25,55,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,919,13665,3470
linear,18.254847208658855,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,158.4,19.8,66,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,747,9072,2086
linear,56.45028305053711,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,66.0,33.0,44,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,948,10818,2813
linear,30.248981475830078,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,42.0,21.0,42,10,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,634,11058,2672
linear,73.1525650024414,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,79.3,39.65,61,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,814,11159,3900
linear,152.59537760416666,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,94.5,47.25,63,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,951,16030,3990
linear,63.9366709391276,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,53.3,26.65,41,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,831,14766,2599
linear,56.736382802327476,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,79.8,39.9,57,14,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,836,9296,3647
linear,15.303391774495443,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,34.2,17.1,38,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,541,9891,2372
linear,36.796939849853516,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,42.9,21.45,39,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,694,12795,2458
linear,39.54512023925781,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,194.0,24.25,97,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,607,14296,3077
linear,26.474101384480793,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,49.5,24.75,33,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,910,9175,2074
linear,39.7466672261556,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,56.7,28.35,63,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,528,9968,3992
linear,351.4901123046875,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,192.0,96.0,128,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,918,16076,8148
linear,80.09626770019531,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,82.5,41.25,75,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,643,11402,4745
linear,190.0582733154297,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,133.1,66.55,121,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,690,14064,7734
linear,137.44112141927084,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,109.8,54.9,122,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,526,12669,7751
linear,164.28518676757812,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,107.8,53.9,98,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,651,14886,6252
linear,114.9172592163086,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,81.4,40.7,74,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,681,15156,4720
linear,85.57277933756511,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,94.6,47.3,86,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,663,10010,5445
linear,94.2081298828125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,87.3,43.65,97,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,567,11533,6155
linear,147.93627421061197,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,518.4,64.8,216,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,747,16036,6899
linear,139.55084737141928,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,520.8,65.1,217,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,746,15239,6929
linear,168.30631510416666,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,186.0,93.0,124,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,908,8980,7875
linear,117.40180206298828,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,624.4,78.05,223,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,871,10958,7115
linear,149.7439168294271,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,135.2,67.6,104,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,784,11057,6634
linear,99.57368723551433,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,103.4,51.7,94,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,643,10214,6002
linear,128.35599263509116,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,618.8,77.35,221,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,845,12341,7062
linear,1.8491413593292236,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.9,8.45,1,13,13,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,787,17929,17
linear,4.156586805979411,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,3,15,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,952,24723,157
linear,4.648650646209717,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,8,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,889,25730,240
linear,3.2280213832855225,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.6,2.8,2,14,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,859,21157,101
linear,1.9250880082448323,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.0,4.75,1,19,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,591,20035,72
linear,5.655626614888509,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,4,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,711,21436,230
linear,3.7804692586263022,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.8,3.9,1,13,6,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,805,32482,44
linear,6.508074760437012,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,7,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,974,30750,204
linear,3.737696091334025,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,3,12,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,724,24344,151
linear,3.715456008911133,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,35.2,4.4,1,22,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,683,32417,87
linear,3.064074675242106,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,4,9,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,544,22664,195
linear,2.8720852533976235,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,4,11,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,686,18769,244
linear,1.9625066916147869,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,12.6,6.3,1,14,9,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,875,16798,32
linear,2.640223979949951,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,22.8,2.85,1,19,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,581,29067,127
linear,3.8769493897755942,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.4,2.7,3,9,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,555,24738,169
linear,9.528052965799967,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,8,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,17472,454
linear,6.127957344055176,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,52.8,6.6,11,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,748,27034,331
linear,10.493770599365234,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.2,9.1,7,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,786,23903,426
linear,4.804522673288981,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,43.2,5.4,9,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,748,26398,263
linear,5.699957529703776,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,5,9,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,549,19787,292
linear,28.68784014383952,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,8,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,918,30820,499
linear,9.79097588857015,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.8,10.4,8,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,806,18579,474
linear,18.00754165649414,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.6,9.8,7,14,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,866,22029,399
linear,7.640618801116943,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.2,9.1,7,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,773,24720,441
linear,23.741099039713543,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.8,10.4,8,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,780,24966,475
linear,5.184106667836507,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.0,7.0,14,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,567,23274,442
linear,6.392821311950684,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,12,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,580,31953,368
linear,5.029258728027344,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,57.6,7.2,9,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,974,19896,264
linear,5.241546630859375,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.0,7.0,10,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,841,24279,320
