OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,B,H,large
softmax,1.1046080112457275,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4122.4,257.65,5153,1,1,512,1,1,cu121,5153,3235,True
softmax,0.7963008046150207,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3575.2,223.45,4469,1,1,512,1,1,cu121,4469,2298,True
softmax,1.3862848043441771,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4524.0,282.75,5655,1,1,512,1,1,cu121,5655,3677,True
softmax,1.2837440013885495,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",6521.6,407.6,8152,1,1,512,1,1,cu121,8152,2356,True
softmax,1.3973632097244262,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4361.6,272.6,5452,1,1,512,1,1,cu121,5452,3842,True
softmax,1.75065598487854,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5794.4,362.15,7243,1,1,512,1,1,cu121,7243,3647,True
softmax,1.533177614212036,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5904.0,369.0,7380,1,1,512,1,1,cu121,7380,3161,True
softmax,1.077081608772278,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4633.6,289.6,5792,1,1,512,1,1,cu121,5792,2802,True
softmax,0.812499213218689,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3300.8,206.3,4126,1,1,512,1,1,cu121,4126,2704,True
softmax,1.0421311855316162,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4704.8,294.05,5881,1,1,512,1,1,cu121,5881,2085,True
softmax,1.5941760063171386,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",6261.6,391.35,7827,1,1,512,1,1,cu121,7827,3109,True
softmax,1.2527040243148804,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5265.6,329.1,6582,1,1,512,1,1,cu121,6582,2951,True
softmax,1.5022655963897704,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5219.2,326.2,6524,1,1,512,1,1,cu121,6524,3148,True
softmax,0.9296895861625672,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4057.6,253.6,5072,1,1,512,1,1,cu121,5072,2749,True
softmax,1.0948224067687988,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4744.8,296.55,5931,1,1,512,1,1,cu121,5931,2235,True
softmax,0.7599423885345459,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",651.2,162.8,3256,1,1,32,4,1,cu121,13021,984,True
softmax,0.5914495944976806,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",527.8,131.95,2639,1,1,32,4,1,cu121,10554,944,True
softmax,0.5297856092453003,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",608.4,152.1,3042,1,1,32,4,1,cu121,12166,728,True
softmax,0.4168320000171661,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",593.6,148.4,2968,1,1,32,4,1,cu121,11872,570,True
softmax,0.4126144051551819,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",522.6,130.65,2613,1,1,32,4,1,cu121,10450,633,True
softmax,0.5920127868652344,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",527.0,131.75,2635,1,1,32,4,1,cu121,10537,899,True
softmax,0.5135168075561524,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",431.2,107.8,2156,1,1,32,4,1,cu121,8624,947,True
softmax,0.4832512021064758,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",714.2,178.55,3571,1,1,32,4,1,cu121,14282,568,True
softmax,0.3595839977264404,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",496.6,124.15,2483,1,1,32,4,1,cu121,9929,588,True
softmax,0.6527423977851867,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",800.4,200.1,4002,1,1,32,4,1,cu121,16005,674,True
softmax,0.3635007977485657,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",434.4,108.6,2172,1,1,32,4,1,cu121,8687,663,True
softmax,0.5721215963363647,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",709.0,177.25,3545,1,1,32,4,1,cu121,14177,657,True
softmax,0.4528576016426086,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",474.4,118.6,2372,1,1,32,4,1,cu121,9487,763,True
softmax,0.3119296014308929,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",472.8,118.2,2364,1,1,32,4,1,cu121,9455,525,True
softmax,0.6060992002487182,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",750.8,187.7,3754,1,1,32,4,1,cu121,15016,666,True
softmax,0.6832512140274047,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",559.2,139.8,2796,1,1,32,4,1,cu121,11181,994,True
softmax,0.5357247948646545,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",524.4,131.1,2622,1,1,32,4,1,cu121,10488,819,True
softmax,0.9053311944007874,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",794.8,198.7,3974,1,1,32,4,1,cu121,15896,934,True
softmax,0.8220479846000671,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",686.0,171.5,3430,1,1,32,4,1,cu121,13719,967,True
softmax,0.4255999982357025,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",420.6,105.15,2103,1,1,32,4,1,cu121,8409,806,True
softmax,0.4069631993770599,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",500.8,125.2,2504,1,1,32,4,1,cu121,10015,672,True
softmax,0.3170239984989166,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",458.8,114.7,2294,1,1,32,4,1,cu121,9176,545,True
softmax,0.4681215941905975,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",551.8,137.95,2759,1,1,32,4,1,cu121,11036,677,True
softmax,0.4831423997879028,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",418.6,104.65,2093,1,1,32,4,1,cu121,8371,918,True
softmax,0.905235207080841,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",756.8,189.2,3784,1,1,32,4,1,cu121,15133,978,True
softmax,0.6324607849121093,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",621.0,155.25,3105,1,1,32,4,1,cu121,12420,826,True
softmax,0.6940479874610901,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",596.0,149.0,2980,1,1,32,4,1,cu121,11917,946,True
softmax,0.5324928164482117,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",538.2,134.55,2691,1,1,32,4,1,cu121,10762,791,True
softmax,0.5493247985839844,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",485.0,121.25,2425,1,1,32,4,1,cu121,9699,899,True
softmax,0.4695872008800507,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",512.2,128.05,2561,1,1,32,4,1,cu121,10243,729,True
softmax,0.5194560050964355,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",737.8,184.45,3689,1,1,32,4,1,cu121,14753,570,True
softmax,0.6679295897483826,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",589.0,147.25,2945,1,1,32,4,1,cu121,11779,914,True
softmax,0.4024384021759033,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",560.2,140.05,2801,1,1,32,4,1,cu121,11202,592,True
softmax,0.9802623987197876,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",793.4,198.35,3967,1,1,32,4,1,cu121,15867,1001,True
softmax,0.7663040041923523,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",666.2,166.55,3331,1,1,32,4,1,cu121,13324,927,True
softmax,0.6092736005783081,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",721.4,180.35,3607,1,1,32,4,1,cu121,14426,681,True
softmax,0.5145599961280822,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",454.4,113.6,2272,1,1,32,4,1,cu121,9088,893,True
softmax,0.6399296045303344,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",757.2,189.3,3786,1,1,32,4,1,cu121,15143,712,True
softmax,0.4745856046676636,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",630.8,157.7,3154,1,1,32,4,1,cu121,12615,624,True
softmax,0.3590463995933532,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",495.2,123.8,2476,1,1,32,4,1,cu121,9903,592,True
softmax,0.7187840104103088,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",706.8,176.7,3534,1,1,32,4,1,cu121,14135,856,True
softmax,0.4132800042629242,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",432.6,108.15,2163,1,1,32,4,1,cu121,8652,758,True
softmax,0.5420607924461365,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",640.8,160.2,3204,1,1,32,4,1,cu121,12816,679,True
softmax,0.3635200083255768,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",497.0,124.25,2485,1,1,32,4,1,cu121,9937,579,True
softmax,0.3767680048942566,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",583.2,145.8,2916,1,1,32,4,1,cu121,11664,524,True
softmax,0.5807936072349549,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",663.0,165.75,3315,1,1,32,4,1,cu121,13257,705,True
softmax,0.3903680026531219,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",575.0,143.75,2875,1,1,32,4,1,cu121,11498,546,True
softmax,0.5824575901031495,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",606.6,151.65,3033,1,1,32,4,1,cu121,12130,788,True
softmax,0.3341311931610107,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",479.4,119.85,2397,1,1,32,4,1,cu121,9586,558,True
softmax,0.55103999376297,Tesla P4,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",806.0,201.5,4030,1,1,32,4,1,cu121,16119,559,True
softmax,0.962553608417511,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3592.0,449.0,8980,1,1,256,1,1,cu121,8980,1669,True
softmax,1.0321919679641725,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3888.0,486.0,9720,1,1,256,1,1,cu121,9720,1657,True
softmax,0.9234815955162048,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3332.4,416.55,8331,1,1,256,1,1,cu121,8331,1755,True
softmax,1.570726418495178,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5127.6,640.95,12819,1,1,256,1,1,cu121,12819,1840,True
softmax,1.2128960132598876,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4554.0,569.25,11385,1,1,256,1,1,cu121,11385,1669,True
softmax,1.5925120115280151,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5837.2,729.65,14593,1,1,256,1,1,cu121,14593,1753,True
softmax,0.7882175922393799,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4126.0,515.75,10315,1,1,256,1,1,cu121,10315,1224,True
softmax,1.6503616094589233,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5448.4,681.05,13621,1,1,256,1,1,cu121,13621,1859,True
softmax,0.9000448107719421,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3938.8,492.35,9847,1,1,256,1,1,cu121,9847,1332,True
softmax,1.023148822784424,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3432.4,429.05,8581,1,1,256,1,1,cu121,8581,1807,True
softmax,1.438259220123291,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",6402.8,800.35,16007,1,1,256,1,1,cu121,16007,1101,True
softmax,1.1323008060455322,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5178.4,647.3,12946,1,1,256,1,1,cu121,12946,1355,True
softmax,1.35699200630188,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4270.0,533.75,10675,1,1,256,1,1,cu121,10675,1973,True
softmax,0.7241215944290161,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3793.2,474.15,9483,1,1,256,1,1,cu121,9483,1216,True
softmax,1.088537621498108,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4794.8,599.35,11987,1,1,256,1,1,cu121,11987,1466,True
softmax,0.9328511953353882,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4200.0,525.0,10500,1,1,256,1,1,cu121,10500,1354,True
softmax,1.7146432161331178,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5514.4,689.3,13786,1,1,256,1,1,cu121,13786,1941,True
softmax,1.133132767677307,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4136.8,517.1,10342,1,1,256,1,1,cu121,10342,1719,True
softmax,1.4412287950515748,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5183.2,647.9,12958,1,1,256,1,1,cu121,12958,1762,True
softmax,1.2559935808181764,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",6100.8,762.6,15252,1,1,256,1,1,cu121,15252,1106,True
softmax,1.344652795791626,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5817.2,727.15,14543,1,1,256,1,1,cu121,14543,1514,True
softmax,0.9871039986610411,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4645.6,580.7,11614,1,1,256,1,1,cu121,11614,1178,True
softmax,1.3718976020812987,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4275.6,534.45,10689,1,1,256,1,1,cu121,10689,2043,True
softmax,0.8567615866661071,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3915.2,489.4,9788,1,1,256,1,1,cu121,9788,1055,True
softmax,1.1269248008728028,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4211.6,526.45,10529,1,1,256,1,1,cu121,10529,1658,True
softmax,1.248767971992493,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3848.4,481.05,9621,1,1,256,1,1,cu121,9621,2046,True
softmax,1.244652795791626,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3893.6,486.7,9734,1,1,256,1,1,cu121,9734,1956,True
softmax,1.2296640157699583,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5332.8,666.6,13332,1,1,256,1,1,cu121,13332,1372,True
softmax,1.1418367862701415,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5214.4,651.8,13036,1,1,256,1,1,cu121,13036,1355,True
softmax,0.9731839895248412,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3723.6,465.45,9309,1,1,256,1,1,cu121,9309,1598,True
softmax,1.5699392080307006,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5658.0,707.25,14145,1,1,256,1,1,cu121,14145,1748,True
softmax,0.8237184047698974,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",3861.6,482.7,9654,1,1,256,1,1,cu121,9654,1170,True
softmax,1.4358783960342407,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4451.2,556.4,11128,1,1,256,1,1,cu121,11128,1968,True
softmax,1.5869376182556152,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4967.6,620.95,12419,1,1,256,1,1,cu121,12419,1994,True
softmax,1.5580671787261964,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4954.8,619.35,12387,1,1,256,1,1,cu121,12387,1930,True
softmax,0.8060096025466919,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4197.6,524.7,10494,1,1,256,1,1,cu121,10494,1278,True
softmax,1.331276798248291,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",6476.8,809.6,16192,1,1,256,1,1,cu121,16192,1106,True
softmax,1.5252032041549684,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5659.2,707.4,14148,1,1,256,1,1,cu121,14148,1612,True
softmax,1.808140802383423,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",5904.4,738.05,14761,1,1,256,1,1,cu121,14761,1862,True
softmax,1.2909311771392822,Tesla P4,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",4122.4,515.3,10306,1,1,256,1,1,cu121,10306,1927,True
